loading data...completed 0.08935141563415527 sec
Epoch: [0][0/17]	Time 0.195 (0.195)	Loss 0.9805 (0.9805)
Pred  Val end: [584]	Time 0.011	Loss 0.0353
Val loss score [584]: tensor(0.0353) 
Epoch: [585][0/17]	Time 0.010 (0.010)	Loss 0.0226 (0.0226)
Epoch: [585][1/17]	Time 0.008 (0.009)	Loss 0.0104 (0.0165)
Epoch: [585][2/17]	Time 0.009 (0.009)	Loss 0.0170 (0.0167)
Epoch: [585][3/17]	Time 0.007 (0.008)	Loss 0.0177 (0.0169)
Epoch: [585][4/17]	Time 0.006 (0.008)	Loss 0.0128 (0.0161)
Epoch: [585][5/17]	Time 0.007 (0.008)	Loss 0.0158 (0.0161)
Epoch: [585][6/17]	Time 0.007 (0.008)	Loss 0.0072 (0.0148)
Epoch: [585][7/17]	Time 0.009 (0.008)	Loss 0.0137 (0.0147)
Epoch: [585][8/17]	Time 0.007 (0.008)	Loss 0.0094 (0.0141)
Epoch: [585][9/17]	Time 0.007 (0.008)	Loss 0.0189 (0.0146)
Epoch: [585][10/17]	Time 0.007 (0.008)	Loss 0.0076 (0.0139)
Epoch: [585][11/17]	Time 0.007 (0.008)	Loss 0.0161 (0.0141)
Epoch: [585][12/17]	Time 0.009 (0.008)	Loss 0.0095 (0.0138)
Epoch: [585][13/17]	Time 0.007 (0.008)	Loss 0.0165 (0.0139)
Epoch: [585][14/17]	Time 0.007 (0.008)	Loss 0.0104 (0.0137)
Epoch: [585][15/17]	Time 0.007 (0.008)	Loss 0.0110 (0.0135)
Epoch: [585][16/17]	Time 0.007 (0.008)	Loss 0.0092 (0.0134)
Epoch end: [585]	Time 0.129	Loss 0.0134
Train loss score [585]: tensor(0.0134)
Pred  Val: [585][0/3]	Time 0.005 (0.005)	Loss 0.0293 (0.0293)
Pred  Val: [585][1/3]	Time 0.005 (0.005)	Loss 0.0238 (0.0266)
Pred  Val: [585][2/3]	Time 0.002 (0.004)	Loss 0.0132 (0.0260)
Pred  Val end: [585]	Time 0.011	Loss 0.0260
Val loss score [585]: tensor(0.0260) 
Epoch: [586][0/17]	Time 0.009 (0.009)	Loss 0.0122 (0.0122)
Epoch: [586][1/17]	Time 0.007 (0.008)	Loss 0.0101 (0.0111)
Epoch: [586][2/17]	Time 0.010 (0.009)	Loss 0.0093 (0.0105)
Epoch: [586][3/17]	Time 0.008 (0.009)	Loss 0.0098 (0.0103)
Epoch: [586][4/17]	Time 0.006 (0.008)	Loss 0.0082 (0.0099)
Epoch: [586][5/17]	Time 0.008 (0.008)	Loss 0.0072 (0.0095)
Epoch: [586][6/17]	Time 0.009 (0.008)	Loss 0.0130 (0.0100)
Epoch: [586][7/17]	Time 0.009 (0.008)	Loss 0.0065 (0.0095)
Epoch: [586][8/17]	Time 0.007 (0.008)	Loss 0.0054 (0.0091)
Epoch: [586][9/17]	Time 0.009 (0.008)	Loss 0.0110 (0.0093)
Epoch: [586][10/17]	Time 0.007 (0.008)	Loss 0.0100 (0.0093)
Epoch: [586][11/17]	Time 0.007 (0.008)	Loss 0.0117 (0.0095)
Epoch: [586][12/17]	Time 0.006 (0.008)	Loss 0.0081 (0.0094)
Epoch: [586][13/17]	Time 0.007 (0.008)	Loss 0.0096 (0.0094)
Epoch: [586][14/17]	Time 0.006 (0.008)	Loss 0.0140 (0.0097)
Epoch: [586][15/17]	Time 0.007 (0.008)	Loss 0.0140 (0.0100)
Epoch: [586][16/17]	Time 0.006 (0.008)	Loss 0.0093 (0.0100)
Epoch end: [586]	Time 0.129	Loss 0.0100
Train loss score [586]: tensor(0.0100)
Pred  Val: [586][0/3]	Time 0.005 (0.005)	Loss 0.0250 (0.0250)
Pred  Val: [586][1/3]	Time 0.005 (0.005)	Loss 0.0248 (0.0249)
Pred  Val: [586][2/3]	Time 0.001 (0.004)	Loss 0.0441 (0.0257)
Pred  Val end: [586]	Time 0.011	Loss 0.0257
Val loss score [586]: tensor(0.0257) 
Epoch: [587][0/17]	Time 0.008 (0.008)	Loss 0.0065 (0.0065)
Epoch: [587][1/17]	Time 0.006 (0.007)	Loss 0.0053 (0.0059)
Epoch: [587][2/17]	Time 0.007 (0.007)	Loss 0.0060 (0.0059)
Epoch: [587][3/17]	Time 0.007 (0.007)	Loss 0.0100 (0.0069)
Epoch: [587][4/17]	Time 0.006 (0.007)	Loss 0.0052 (0.0066)
Epoch: [587][5/17]	Time 0.007 (0.007)	Loss 0.0067 (0.0066)
Epoch: [587][6/17]	Time 0.010 (0.007)	Loss 0.0074 (0.0067)
Epoch: [587][7/17]	Time 0.007 (0.007)	Loss 0.0060 (0.0066)
Epoch: [587][8/17]	Time 0.008 (0.007)	Loss 0.0090 (0.0069)
Epoch: [587][9/17]	Time 0.007 (0.007)	Loss 0.0143 (0.0076)
Epoch: [587][10/17]	Time 0.007 (0.007)	Loss 0.0058 (0.0075)
Epoch: [587][11/17]	Time 0.009 (0.007)	Loss 0.0187 (0.0084)
Epoch: [587][12/17]	Time 0.008 (0.007)	Loss 0.0111 (0.0086)
Epoch: [587][13/17]	Time 0.007 (0.007)	Loss 0.0101 (0.0087)
Epoch: [587][14/17]	Time 0.006 (0.007)	Loss 0.0155 (0.0092)
Epoch: [587][15/17]	Time 0.006 (0.007)	Loss 0.0111 (0.0093)
Epoch: [587][16/17]	Time 0.007 (0.007)	Loss 0.0173 (0.0096)
Epoch end: [587]	Time 0.123	Loss 0.0096
Train loss score [587]: tensor(0.0096)
Pred  Val: [587][0/3]	Time 0.005 (0.005)	Loss 0.0202 (0.0202)
Pred  Val: [587][1/3]	Time 0.005 (0.005)	Loss 0.0252 (0.0227)
Pred  Val: [587][2/3]	Time 0.001 (0.004)	Loss 0.0224 (0.0227)
Pred  Val end: [587]	Time 0.011	Loss 0.0227
Val loss score [587]: tensor(0.0227) 
Epoch: [588][0/17]	Time 0.009 (0.009)	Loss 0.0051 (0.0051)
Epoch: [588][1/17]	Time 0.006 (0.008)	Loss 0.0185 (0.0118)
Epoch: [588][2/17]	Time 0.007 (0.008)	Loss 0.0088 (0.0108)
Epoch: [588][3/17]	Time 0.006 (0.007)	Loss 0.0311 (0.0159)
Epoch: [588][4/17]	Time 0.007 (0.007)	Loss 0.0123 (0.0152)
Epoch: [588][5/17]	Time 0.008 (0.007)	Loss 0.0174 (0.0155)
Epoch: [588][6/17]	Time 0.006 (0.007)	Loss 0.0201 (0.0162)
Epoch: [588][7/17]	Time 0.007 (0.007)	Loss 0.0100 (0.0154)
Epoch: [588][8/17]	Time 0.007 (0.007)	Loss 0.0186 (0.0158)
Epoch: [588][9/17]	Time 0.007 (0.007)	Loss 0.0084 (0.0150)
Epoch: [588][10/17]	Time 0.007 (0.007)	Loss 0.0235 (0.0158)
Epoch: [588][11/17]	Time 0.007 (0.007)	Loss 0.0113 (0.0154)
Epoch: [588][12/17]	Time 0.007 (0.007)	Loss 0.0188 (0.0157)
Epoch: [588][13/17]	Time 0.007 (0.007)	Loss 0.0086 (0.0152)
Epoch: [588][14/17]	Time 0.007 (0.007)	Loss 0.0189 (0.0154)
Epoch: [588][15/17]	Time 0.007 (0.007)	Loss 0.0094 (0.0150)
Epoch: [588][16/17]	Time 0.007 (0.007)	Loss 0.0173 (0.0151)
Epoch end: [588]	Time 0.119	Loss 0.0151
Train loss score [588]: tensor(0.0151)
Pred  Val: [588][0/3]	Time 0.005 (0.005)	Loss 0.0293 (0.0293)
Pred  Val: [588][1/3]	Time 0.006 (0.005)	Loss 0.0365 (0.0329)
Pred  Val: [588][2/3]	Time 0.002 (0.004)	Loss 0.0302 (0.0328)
Pred  Val end: [588]	Time 0.012	Loss 0.0328
Val loss score [588]: tensor(0.0328) 
Epoch: [589][0/17]	Time 0.009 (0.009)	Loss 0.0110 (0.0110)
Epoch: [589][1/17]	Time 0.007 (0.008)	Loss 0.0118 (0.0114)
Epoch: [589][2/17]	Time 0.009 (0.008)	Loss 0.0176 (0.0134)
Epoch: [589][3/17]	Time 0.008 (0.008)	Loss 0.0083 (0.0121)
Epoch: [589][4/17]	Time 0.007 (0.008)	Loss 0.0138 (0.0125)
Epoch: [589][5/17]	Time 0.008 (0.008)	Loss 0.0090 (0.0119)
Epoch: [589][6/17]	Time 0.007 (0.008)	Loss 0.0177 (0.0127)
Epoch: [589][7/17]	Time 0.008 (0.008)	Loss 0.0080 (0.0121)
Epoch: [589][8/17]	Time 0.007 (0.008)	Loss 0.0125 (0.0122)
Epoch: [589][9/17]	Time 0.007 (0.008)	Loss 0.0087 (0.0118)
Epoch: [589][10/17]	Time 0.009 (0.008)	Loss 0.0107 (0.0117)
Epoch: [589][11/17]	Time 0.009 (0.008)	Loss 0.0075 (0.0114)
Epoch: [589][12/17]	Time 0.009 (0.008)	Loss 0.0137 (0.0116)
Epoch: [589][13/17]	Time 0.007 (0.008)	Loss 0.0165 (0.0119)
Epoch: [589][14/17]	Time 0.007 (0.008)	Loss 0.0105 (0.0118)
Epoch: [589][15/17]	Time 0.008 (0.008)	Loss 0.0178 (0.0122)
Epoch: [589][16/17]	Time 0.009 (0.008)	Loss 0.0059 (0.0119)
Epoch end: [589]	Time 0.133	Loss 0.0119
Train loss score [589]: tensor(0.0119)
Pred  Val: [589][0/3]	Time 0.005 (0.005)	Loss 0.0618 (0.0618)
Pred  Val: [589][1/3]	Time 0.005 (0.005)	Loss 0.0625 (0.0621)
Pred  Val: [589][2/3]	Time 0.001 (0.004)	Loss 0.0551 (0.0618)
Pred  Val end: [589]	Time 0.011	Loss 0.0618
Val loss score [589]: tensor(0.0618) 
Epoch: [590][0/17]	Time 0.008 (0.008)	Loss 0.0192 (0.0192)
Epoch: [590][1/17]	Time 0.006 (0.007)	Loss 0.0074 (0.0133)
Epoch: [590][2/17]	Time 0.008 (0.007)	Loss 0.0136 (0.0134)
Epoch: [590][3/17]	Time 0.006 (0.007)	Loss 0.0072 (0.0119)
Epoch: [590][4/17]	Time 0.006 (0.007)	Loss 0.0099 (0.0115)
Epoch: [590][5/17]	Time 0.008 (0.007)	Loss 0.0089 (0.0110)
Epoch: [590][6/17]	Time 0.007 (0.007)	Loss 0.0118 (0.0112)
Epoch: [590][7/17]	Time 0.007 (0.007)	Loss 0.0101 (0.0110)
Epoch: [590][8/17]	Time 0.012 (0.008)	Loss 0.0111 (0.0110)
Epoch: [590][9/17]	Time 0.008 (0.008)	Loss 0.0219 (0.0121)
Epoch: [590][10/17]	Time 0.007 (0.008)	Loss 0.0078 (0.0117)
Epoch: [590][11/17]	Time 0.010 (0.008)	Loss 0.0243 (0.0128)
Epoch: [590][12/17]	Time 0.007 (0.008)	Loss 0.0086 (0.0125)
Epoch: [590][13/17]	Time 0.007 (0.008)	Loss 0.0189 (0.0129)
Epoch: [590][14/17]	Time 0.006 (0.008)	Loss 0.0093 (0.0127)
Epoch: [590][15/17]	Time 0.008 (0.008)	Loss 0.0183 (0.0130)
Epoch: [590][16/17]	Time 0.009 (0.008)	Loss 0.0103 (0.0129)
Epoch end: [590]	Time 0.130	Loss 0.0129
Train loss score [590]: tensor(0.0129)
Pred  Val: [590][0/3]	Time 0.005 (0.005)	Loss 0.0447 (0.0447)
Pred  Val: [590][1/3]	Time 0.004 (0.005)	Loss 0.0451 (0.0449)
Pred  Val: [590][2/3]	Time 0.001 (0.003)	Loss 0.0452 (0.0449)
Pred  Val end: [590]	Time 0.010	Loss 0.0449
Val loss score [590]: tensor(0.0449) 
Epoch: [591][0/17]	Time 0.007 (0.007)	Loss 0.0160 (0.0160)
Epoch: [591][1/17]	Time 0.007 (0.007)	Loss 0.0199 (0.0179)
Epoch: [591][2/17]	Time 0.007 (0.007)	Loss 0.0085 (0.0148)
Epoch: [591][3/17]	Time 0.007 (0.007)	Loss 0.0144 (0.0147)
Epoch: [591][4/17]	Time 0.007 (0.007)	Loss 0.0088 (0.0135)
Epoch: [591][5/17]	Time 0.009 (0.007)	Loss 0.0092 (0.0128)
Epoch: [591][6/17]	Time 0.090 (0.019)	Loss 0.0067 (0.0119)
Epoch: [591][7/17]	Time 0.007 (0.018)	Loss 0.0099 (0.0117)
Epoch: [591][8/17]	Time 0.008 (0.016)	Loss 0.0076 (0.0112)
Epoch: [591][9/17]	Time 0.008 (0.016)	Loss 0.0087 (0.0110)
Epoch: [591][10/17]	Time 0.007 (0.015)	Loss 0.0077 (0.0107)
Epoch: [591][11/17]	Time 0.007 (0.014)	Loss 0.0109 (0.0107)
Epoch: [591][12/17]	Time 0.009 (0.014)	Loss 0.0075 (0.0104)
Epoch: [591][13/17]	Time 0.006 (0.013)	Loss 0.0072 (0.0102)
Epoch: [591][14/17]	Time 0.007 (0.013)	Loss 0.0082 (0.0101)
Epoch: [591][15/17]	Time 0.008 (0.013)	Loss 0.0113 (0.0102)
Epoch: [591][16/17]	Time 0.009 (0.012)	Loss 0.0111 (0.0102)
Epoch end: [591]	Time 0.209	Loss 0.0102
Train loss score [591]: tensor(0.0102)
Pred  Val: [591][0/3]	Time 0.005 (0.005)	Loss 0.0531 (0.0531)
Pred  Val: [591][1/3]	Time 0.004 (0.005)	Loss 0.0478 (0.0504)
Pred  Val: [591][2/3]	Time 0.001 (0.004)	Loss 0.0467 (0.0503)
Pred  Val end: [591]	Time 0.011	Loss 0.0503
Val loss score [591]: tensor(0.0503) 
Epoch: [592][0/17]	Time 0.009 (0.009)	Loss 0.0184 (0.0184)
Epoch: [592][1/17]	Time 0.009 (0.009)	Loss 0.0159 (0.0172)
Epoch: [592][2/17]	Time 0.007 (0.008)	Loss 0.0150 (0.0165)
Epoch: [592][3/17]	Time 0.009 (0.008)	Loss 0.0171 (0.0166)
Epoch: [592][4/17]	Time 0.007 (0.008)	Loss 0.0121 (0.0157)
Epoch: [592][5/17]	Time 0.007 (0.008)	Loss 0.0128 (0.0152)
Epoch: [592][6/17]	Time 0.008 (0.008)	Loss 0.0185 (0.0157)
Epoch: [592][7/17]	Time 0.007 (0.008)	Loss 0.0282 (0.0173)
Epoch: [592][8/17]	Time 0.006 (0.008)	Loss 0.0067 (0.0161)
Epoch: [592][9/17]	Time 0.006 (0.007)	Loss 0.0302 (0.0175)
Epoch: [592][10/17]	Time 0.006 (0.007)	Loss 0.0145 (0.0172)
Epoch: [592][11/17]	Time 0.007 (0.007)	Loss 0.0089 (0.0165)
Epoch: [592][12/17]	Time 0.008 (0.007)	Loss 0.0121 (0.0162)
Epoch: [592][13/17]	Time 0.007 (0.007)	Loss 0.0091 (0.0157)
Epoch: [592][14/17]	Time 0.007 (0.007)	Loss 0.0118 (0.0154)
Epoch: [592][15/17]	Time 0.007 (0.007)	Loss 0.0151 (0.0154)
Epoch: [592][16/17]	Time 0.007 (0.007)	Loss 0.0294 (0.0160)
Epoch end: [592]	Time 0.125	Loss 0.0160
Train loss score [592]: tensor(0.0160)
Pred  Val: [592][0/3]	Time 0.005 (0.005)	Loss 0.0266 (0.0266)
Pred  Val: [592][1/3]	Time 0.007 (0.006)	Loss 0.0263 (0.0264)
Pred  Val: [592][2/3]	Time 0.002 (0.005)	Loss 0.0456 (0.0272)
Pred  Val end: [592]	Time 0.014	Loss 0.0272
Val loss score [592]: tensor(0.0272) 
Epoch: [593][0/17]	Time 0.010 (0.010)	Loss 0.0092 (0.0092)
Epoch: [593][1/17]	Time 0.010 (0.010)	Loss 0.0270 (0.0181)
Epoch: [593][2/17]	Time 0.006 (0.009)	Loss 0.0171 (0.0178)
Epoch: [593][3/17]	Time 0.006 (0.008)	Loss 0.0120 (0.0163)
Epoch: [593][4/17]	Time 0.007 (0.008)	Loss 0.0194 (0.0169)
Epoch: [593][5/17]	Time 0.007 (0.008)	Loss 0.0132 (0.0163)
Epoch: [593][6/17]	Time 0.007 (0.008)	Loss 0.0105 (0.0155)
Epoch: [593][7/17]	Time 0.007 (0.007)	Loss 0.0162 (0.0156)
Epoch: [593][8/17]	Time 0.008 (0.007)	Loss 0.0148 (0.0155)
Epoch: [593][9/17]	Time 0.007 (0.007)	Loss 0.0083 (0.0148)
Epoch: [593][10/17]	Time 0.006 (0.007)	Loss 0.0166 (0.0149)
Epoch: [593][11/17]	Time 0.007 (0.007)	Loss 0.0119 (0.0147)
Epoch: [593][12/17]	Time 0.006 (0.007)	Loss 0.0254 (0.0155)
Epoch: [593][13/17]	Time 0.007 (0.007)	Loss 0.0099 (0.0151)
Epoch: [593][14/17]	Time 0.008 (0.007)	Loss 0.0188 (0.0153)
Epoch: [593][15/17]	Time 0.007 (0.007)	Loss 0.0105 (0.0150)
Epoch: [593][16/17]	Time 0.007 (0.007)	Loss 0.0166 (0.0151)
Epoch end: [593]	Time 0.121	Loss 0.0151
Train loss score [593]: tensor(0.0151)
Pred  Val: [593][0/3]	Time 0.005 (0.005)	Loss 0.0346 (0.0346)
Pred  Val: [593][1/3]	Time 0.004 (0.005)	Loss 0.0447 (0.0397)
Pred  Val: [593][2/3]	Time 0.001 (0.004)	Loss 0.0515 (0.0401)
Pred  Val end: [593]	Time 0.011	Loss 0.0401
Val loss score [593]: tensor(0.0401) 
Epoch: [594][0/17]	Time 0.009 (0.009)	Loss 0.0124 (0.0124)
Epoch: [594][1/17]	Time 0.007 (0.008)	Loss 0.0169 (0.0147)
Epoch: [594][2/17]	Time 0.006 (0.007)	Loss 0.0133 (0.0142)
Epoch: [594][3/17]	Time 0.007 (0.007)	Loss 0.0140 (0.0141)
Epoch: [594][4/17]	Time 0.008 (0.007)	Loss 0.0102 (0.0134)
Epoch: [594][5/17]	Time 0.007 (0.007)	Loss 0.0168 (0.0139)
Epoch: [594][6/17]	Time 0.007 (0.007)	Loss 0.0126 (0.0137)
Epoch: [594][7/17]	Time 0.007 (0.007)	Loss 0.0089 (0.0131)
Epoch: [594][8/17]	Time 0.007 (0.007)	Loss 0.0098 (0.0128)
Epoch: [594][9/17]	Time 0.007 (0.007)	Loss 0.0101 (0.0125)
Epoch: [594][10/17]	Time 0.007 (0.007)	Loss 0.0094 (0.0122)
Epoch: [594][11/17]	Time 0.007 (0.007)	Loss 0.0129 (0.0123)
Epoch: [594][12/17]	Time 0.008 (0.007)	Loss 0.0079 (0.0119)
Epoch: [594][13/17]	Time 0.009 (0.007)	Loss 0.0099 (0.0118)
Epoch: [594][14/17]	Time 0.008 (0.007)	Loss 0.0096 (0.0117)
Epoch: [594][15/17]	Time 0.007 (0.007)	Loss 0.0112 (0.0116)
Epoch: [594][16/17]	Time 0.006 (0.007)	Loss 0.0098 (0.0115)
Epoch end: [594]	Time 0.122	Loss 0.0115
Train loss score [594]: tensor(0.0115)
Pred  Val: [594][0/3]	Time 0.005 (0.005)	Loss 0.0266 (0.0266)
Pred  Val: [594][1/3]	Time 0.004 (0.004)	Loss 0.0299 (0.0283)
Pred  Val: [594][2/3]	Time 0.002 (0.004)	Loss 0.0147 (0.0277)
Pred  Val end: [594]	Time 0.011	Loss 0.0277
Val loss score [594]: tensor(0.0277) 
Epoch: [595][0/17]	Time 0.008 (0.008)	Loss 0.0086 (0.0086)
Epoch: [595][1/17]	Time 0.007 (0.007)	Loss 0.0092 (0.0089)
Epoch: [595][2/17]	Time 0.007 (0.007)	Loss 0.0116 (0.0098)
Epoch: [595][3/17]	Time 0.007 (0.007)	Loss 0.0073 (0.0092)
Epoch: [595][4/17]	Time 0.007 (0.007)	Loss 0.0100 (0.0093)
Epoch: [595][5/17]	Time 0.007 (0.007)	Loss 0.0108 (0.0096)
Epoch: [595][6/17]	Time 0.007 (0.007)	Loss 0.0078 (0.0093)
Epoch: [595][7/17]	Time 0.006 (0.007)	Loss 0.0114 (0.0096)
Epoch: [595][8/17]	Time 0.007 (0.007)	Loss 0.0106 (0.0097)
Epoch: [595][9/17]	Time 0.011 (0.007)	Loss 0.0204 (0.0108)
Epoch: [595][10/17]	Time 0.007 (0.007)	Loss 0.0067 (0.0104)
Epoch: [595][11/17]	Time 0.007 (0.007)	Loss 0.0181 (0.0110)
Epoch: [595][12/17]	Time 0.006 (0.007)	Loss 0.0103 (0.0110)
Epoch: [595][13/17]	Time 0.019 (0.008)	Loss 0.0083 (0.0108)
Epoch: [595][14/17]	Time 0.007 (0.008)	Loss 0.0073 (0.0106)
Epoch: [595][15/17]	Time 0.008 (0.008)	Loss 0.0089 (0.0105)
Epoch: [595][16/17]	Time 0.007 (0.008)	Loss 0.0046 (0.0102)
Epoch end: [595]	Time 0.133	Loss 0.0102
Train loss score [595]: tensor(0.0102)
Pred  Val: [595][0/3]	Time 0.009 (0.009)	Loss 0.0262 (0.0262)
Pred  Val: [595][1/3]	Time 0.008 (0.009)	Loss 0.0196 (0.0229)
Pred  Val: [595][2/3]	Time 0.002 (0.007)	Loss 0.0401 (0.0236)
Pred  Val end: [595]	Time 0.020	Loss 0.0236
Val loss score [595]: tensor(0.0236) 
Epoch: [596][0/17]	Time 0.009 (0.009)	Loss 0.0075 (0.0075)
Epoch: [596][1/17]	Time 0.006 (0.007)	Loss 0.0087 (0.0081)
Epoch: [596][2/17]	Time 0.008 (0.008)	Loss 0.0093 (0.0085)
Epoch: [596][3/17]	Time 0.006 (0.007)	Loss 0.0092 (0.0087)
Epoch: [596][4/17]	Time 0.007 (0.007)	Loss 0.0082 (0.0086)
Epoch: [596][5/17]	Time 0.006 (0.007)	Loss 0.0091 (0.0087)
Epoch: [596][6/17]	Time 0.007 (0.007)	Loss 0.0080 (0.0086)
Epoch: [596][7/17]	Time 0.006 (0.007)	Loss 0.0110 (0.0089)
Epoch: [596][8/17]	Time 0.007 (0.007)	Loss 0.0056 (0.0085)
Epoch: [596][9/17]	Time 0.007 (0.007)	Loss 0.0158 (0.0092)
Epoch: [596][10/17]	Time 0.007 (0.007)	Loss 0.0078 (0.0091)
Epoch: [596][11/17]	Time 0.008 (0.007)	Loss 0.0215 (0.0101)
Epoch: [596][12/17]	Time 0.007 (0.007)	Loss 0.0094 (0.0101)
Epoch: [596][13/17]	Time 0.007 (0.007)	Loss 0.0099 (0.0101)
Epoch: [596][14/17]	Time 0.007 (0.007)	Loss 0.0079 (0.0099)
Epoch: [596][15/17]	Time 0.007 (0.007)	Loss 0.0057 (0.0097)
Epoch: [596][16/17]	Time 0.007 (0.007)	Loss 0.0071 (0.0096)
Epoch end: [596]	Time 0.119	Loss 0.0096
Train loss score [596]: tensor(0.0096)
Pred  Val: [596][0/3]	Time 0.009 (0.009)	Loss 0.0213 (0.0213)
Pred  Val: [596][1/3]	Time 0.008 (0.008)	Loss 0.0226 (0.0219)
Pred  Val: [596][2/3]	Time 0.002 (0.006)	Loss 0.0158 (0.0217)
Pred  Val end: [596]	Time 0.019	Loss 0.0217
Val loss score [596]: tensor(0.0217) 
Epoch: [597][0/17]	Time 0.015 (0.015)	Loss 0.0069 (0.0069)
Epoch: [597][1/17]	Time 0.010 (0.013)	Loss 0.0067 (0.0068)
Epoch: [597][2/17]	Time 0.010 (0.012)	Loss 0.0070 (0.0069)
Epoch: [597][3/17]	Time 0.010 (0.011)	Loss 0.0134 (0.0085)
Epoch: [597][4/17]	Time 0.007 (0.010)	Loss 0.0067 (0.0081)
Epoch: [597][5/17]	Time 0.007 (0.010)	Loss 0.0182 (0.0098)
Epoch: [597][6/17]	Time 0.008 (0.010)	Loss 0.0098 (0.0098)
Epoch: [597][7/17]	Time 0.007 (0.009)	Loss 0.0090 (0.0097)
Epoch: [597][8/17]	Time 0.007 (0.009)	Loss 0.0109 (0.0098)
Epoch: [597][9/17]	Time 0.007 (0.009)	Loss 0.0059 (0.0094)
Epoch: [597][10/17]	Time 0.007 (0.009)	Loss 0.0085 (0.0094)
Epoch: [597][11/17]	Time 0.009 (0.009)	Loss 0.0054 (0.0090)
Epoch: [597][12/17]	Time 0.007 (0.009)	Loss 0.0046 (0.0087)
Epoch: [597][13/17]	Time 0.007 (0.008)	Loss 0.0072 (0.0086)
Epoch: [597][14/17]	Time 0.006 (0.008)	Loss 0.0071 (0.0085)
Epoch: [597][15/17]	Time 0.007 (0.008)	Loss 0.0067 (0.0084)
Epoch: [597][16/17]	Time 0.007 (0.008)	Loss 0.0066 (0.0083)
Epoch end: [597]	Time 0.137	Loss 0.0083
Train loss score [597]: tensor(0.0083)
Pred  Val: [597][0/3]	Time 0.006 (0.006)	Loss 0.0273 (0.0273)
Pred  Val: [597][1/3]	Time 0.008 (0.007)	Loss 0.0289 (0.0281)
Pred  Val: [597][2/3]	Time 0.002 (0.005)	Loss 0.0675 (0.0297)
Pred  Val end: [597]	Time 0.016	Loss 0.0297
Val loss score [597]: tensor(0.0297) 
Epoch: [598][0/17]	Time 0.014 (0.014)	Loss 0.0051 (0.0051)
Epoch: [598][1/17]	Time 0.006 (0.010)	Loss 0.0061 (0.0056)
Epoch: [598][2/17]	Time 0.007 (0.009)	Loss 0.0073 (0.0062)
Epoch: [598][3/17]	Time 0.007 (0.009)	Loss 0.0077 (0.0066)
Epoch: [598][4/17]	Time 0.007 (0.008)	Loss 0.0069 (0.0066)
Epoch: [598][5/17]	Time 0.009 (0.008)	Loss 0.0132 (0.0077)
Epoch: [598][6/17]	Time 0.007 (0.008)	Loss 0.0066 (0.0076)
Epoch: [598][7/17]	Time 0.006 (0.008)	Loss 0.0109 (0.0080)
Epoch: [598][8/17]	Time 0.007 (0.008)	Loss 0.0112 (0.0083)
Epoch: [598][9/17]	Time 0.007 (0.008)	Loss 0.0057 (0.0081)
Epoch: [598][10/17]	Time 0.007 (0.008)	Loss 0.0129 (0.0085)
Epoch: [598][11/17]	Time 0.007 (0.008)	Loss 0.0057 (0.0083)
Epoch: [598][12/17]	Time 0.007 (0.008)	Loss 0.0097 (0.0084)
Epoch: [598][13/17]	Time 0.009 (0.008)	Loss 0.0055 (0.0082)
Epoch: [598][14/17]	Time 0.007 (0.008)	Loss 0.0161 (0.0087)
Epoch: [598][15/17]	Time 0.006 (0.008)	Loss 0.0080 (0.0087)
Epoch: [598][16/17]	Time 0.006 (0.008)	Loss 0.0082 (0.0087)
Epoch end: [598]	Time 0.128	Loss 0.0087
Train loss score [598]: tensor(0.0087)
Pred  Val: [598][0/3]	Time 0.005 (0.005)	Loss 0.0279 (0.0279)
Pred  Val: [598][1/3]	Time 0.004 (0.004)	Loss 0.0349 (0.0314)
Pred  Val: [598][2/3]	Time 0.001 (0.003)	Loss 0.0695 (0.0329)
Pred  Val end: [598]	Time 0.010	Loss 0.0329
Val loss score [598]: tensor(0.0329) 
Epoch: [599][0/17]	Time 0.009 (0.009)	Loss 0.0070 (0.0070)
Epoch: [599][1/17]	Time 0.009 (0.009)	Loss 0.0075 (0.0073)
Epoch: [599][2/17]	Time 0.007 (0.008)	Loss 0.0055 (0.0067)
Epoch: [599][3/17]	Time 0.006 (0.008)	Loss 0.0069 (0.0067)
Epoch: [599][4/17]	Time 0.007 (0.008)	Loss 0.0076 (0.0069)
Epoch: [599][5/17]	Time 0.009 (0.008)	Loss 0.0063 (0.0068)
Epoch: [599][6/17]	Time 0.007 (0.008)	Loss 0.0056 (0.0066)
Epoch: [599][7/17]	Time 0.007 (0.008)	Loss 0.0056 (0.0065)
Epoch: [599][8/17]	Time 0.007 (0.008)	Loss 0.0065 (0.0065)
Epoch: [599][9/17]	Time 0.007 (0.007)	Loss 0.0063 (0.0065)
Epoch: [599][10/17]	Time 0.009 (0.008)	Loss 0.0066 (0.0065)
Epoch: [599][11/17]	Time 0.008 (0.008)	Loss 0.0082 (0.0066)
Epoch: [599][12/17]	Time 0.007 (0.008)	Loss 0.0115 (0.0070)
Epoch: [599][13/17]	Time 0.007 (0.007)	Loss 0.0104 (0.0073)
Epoch: [599][14/17]	Time 0.007 (0.007)	Loss 0.0104 (0.0075)
Epoch: [599][15/17]	Time 0.007 (0.007)	Loss 0.0186 (0.0082)
Epoch: [599][16/17]	Time 0.007 (0.007)	Loss 0.0069 (0.0081)
Epoch end: [599]	Time 0.125	Loss 0.0081
